Order_ID,Order_Date,Customer_ID,Customer_Name,Region,State,City,Category,Product,Quantity,Unit_Price,Discount,Sales,Profit
ORD-0398,2025-07-16,1028,Customer 1028,South,Tamil Nadu,Chennai,Office Supplies,Pen Set,3,287.71,0.05,819.97,93.89
ORD-0399,2025-10-15,1203,Customer 1203,South,Kerala,Thiruvananthapuram,Furniture,Table Lamp,3,2615.51,0.05,7454.2,1573.23
ORD-0400,2025-02-28,1087,Customer 1087,East,West Bengal,Kolkata,Office Supplies,File Folder,1,130.81,0.05,124.27,7.79
ORD-0401,2025-08-02,1204,Customer 1204,West,Goa,Panaji,Home Appliances,Blender,2,5838.8,0.15,9925.96,891.21
ORD-0402,2025-09-25,1207,Customer 1207,West,Rajasthan,Jaipur,Home Appliances,Blender,4,7304.6,0.1,26296.56,3467.3
ORD-0403,2025-11-18,1230,Customer 1230,North,Delhi,New Delhi,Technology,Monitor,4,10021.25,0.1,36076.5,1923.61
ORD-0404,2025-07-28,1158,Customer 1158,East,Odisha,Bhubaneswar,Home Appliances,Vacuum Cleaner,4,13809.73,0.15,46953.08,7990.42
ORD-0405,2025-06-04,1176,Customer 1176,West,Goa,Panaji,Technology,Keyboard,5,2140.13,0.15,9095.55,677.78
ORD-0406,2025-11-09,1119,Customer 1119,North,Haryana,Gurugram,Technology,Monitor,5,9811.12,0.05,46602.82,1540.19
ORD-0407,2025-01-11,1094,Customer 1094,East,Odisha,Bhubaneswar,Technology,Laptop,2,47841.4,0.0,95682.8,7895.89
ORD-0408,2025-03-25,1015,Customer 1015,East,Jharkhand,Ranchi,Furniture,Desk,3,21779.56,0.0,65338.68,5243.39
ORD-0409,2025-04-03,1136,Customer 1136,South,Telangana,Hyderabad,Office Supplies,Pen Set,4,430.65,0.05,1636.47,182.57
ORD-0410,2025-12-04,1223,Customer 1223,South,Tamil Nadu,Coimbatore,Home Appliances,Vacuum Cleaner,2,13293.14,0.1,23927.65,3944.72
ORD-0411,2025-12-21,1238,Customer 1238,East,Jharkhand,Ranchi,Home Appliances,Microwave,4,10736.4,0.05,40798.32,2302.07
ORD-0412,2025-07-03,1181,Customer 1181,North,Haryana,Faridabad,Office Supplies,Printer Paper,2,433.37,0.1,780.07,106.62
ORD-0413,2025-11-15,1207,Customer 1207,West,Gujarat,Ahmedabad,Home Appliances,Blender,5,7447.26,0.15,31650.86,3768.27
ORD-0414,2025-11-28,1191,Customer 1191,East,West Bengal,Kolkata,Furniture,Filing Cabinet,4,11183.35,0.1,40260.06,1975.7
ORD-0415,2025-12-31,1232,Customer 1232,West,Maharashtra,Pune,Home Appliances,Air Cooler,1,14360.71,0.1,12924.64,2223.13
ORD-0416,2025-10-08,1072,Customer 1072,East,Bihar,Patna,Furniture,Table Lamp,5,2221.83,0.0,11109.15,1725.77
ORD-0417,2025-09-03,1237,Customer 1237,East,Bihar,Patna,Furniture,Bookshelf,2,11225.53,0.1,20205.95,2857.93
ORD-0418,2025-09-13,1099,Customer 1099,South,Tamil Nadu,Coimbatore,Furniture,Office Chair,3,10049.76,0.1,27134.35,4061.31
ORD-0419,2025-09-07,1213,Customer 1213,West,Maharashtra,Nagpur,Home Appliances,Blender,4,3748.34,0.05,14243.69,360.24
ORD-0420,2025-12-03,1205,Customer 1205,East,Jharkhand,Ranchi,Furniture,Office Chair,4,11499.88,0.05,43699.54,2509.86
ORD-0421,2025-09-21,1072,Customer 1072,North,Haryana,Faridabad,Furniture,Bookshelf,3,5905.17,0.15,15058.18,1891.31
ORD-0422,2025-09-03,1002,Customer 1002,East,Bihar,Patna,Technology,Headphones,2,4174.95,0.1,7514.91,1602.92
ORD-0423,2025-05-29,1094,Customer 1094,North,Haryana,Gurugram,Furniture,Desk,1,14658.71,0.1,13192.84,2684.94
ORD-0424,2025-11-09,1180,Customer 1180,West,Goa,Panaji,Office Supplies,File Folder,4,169.97,0.2,543.9,94.17
ORD-0425,2025-08-25,1140,Customer 1140,East,Bihar,Patna,Home Appliances,Blender,1,5541.6,0.05,5264.52,400.31
ORD-0426,2025-06-20,1103,Customer 1103,South,Karnataka,Bengaluru,Home Appliances,Microwave,1,10107.81,0.1,9097.03,1644.44
ORD-0427,2025-11-06,1192,Customer 1192,South,Kerala,Kochi,Home Appliances,Microwave,1,10828.01,0.05,10286.61,1022.13
ORD-0428,2025-01-06,1017,Customer 1017,West,Goa,Panaji,Furniture,Bookshelf,3,5538.48,0.05,15784.67,2328.96
ORD-0429,2025-06-13,1043,Customer 1043,South,Tamil Nadu,Chennai,Home Appliances,Air Cooler,2,11100.57,0.1,19981.03,2874.64
ORD-0430,2025-08-26,1099,Customer 1099,South,Telangana,Hyderabad,Home Appliances,Electric Kettle,3,3153.93,0.0,9461.79,2051.93
ORD-0431,2025-05-17,1236,Customer 1236,East,Odisha,Bhubaneswar,Home Appliances,Microwave,4,10729.5,0.05,40772.1,4250.53
ORD-0432,2025-03-14,1118,Customer 1118,East,Odisha,Bhubaneswar,Office Supplies,Printer Paper,2,509.01,0.05,967.12,77.49
ORD-0433,2025-09-28,1113,Customer 1113,West,Goa,Panaji,Office Supplies,Printer Paper,3,334.98,0.1,904.45,106.65
ORD-0434,2025-05-12,1215,Customer 1215,East,Jharkhand,Ranchi,Office Supplies,Printer Paper,1,426.02,0.1,383.42,78.63
ORD-0435,2025-10-21,1213,Customer 1213,East,Odisha,Bhubaneswar,Home Appliances,Blender,5,4964.1,0.05,23579.48,3535.53
ORD-0436,2025-12-29,1113,Customer 1113,South,Kerala,Thiruvananthapuram,Technology,Laptop,4,74320.0,0.1,267552.0,52130.0
ORD-0437,2025-12-11,1138,Customer 1138,East,Odisha,Bhubaneswar,Furniture,Bookshelf,4,4086.49,0.15,13894.07,2778.79
ORD-0438,2025-12-24,1237,Customer 1237,West,Maharashtra,Nagpur,Technology,Headphones,5,2512.4,0.15,10677.7,1847.69
ORD-0439,2025-03-31,1076,Customer 1076,East,Jharkhand,Ranchi,Office Supplies,Pen Set,5,327.19,0.05,1554.15,304.84
ORD-0440,2025-07-03,1213,Customer 1213,West,Rajasthan,Udaipur,Furniture,Office Chair,2,6604.19,0.0,13208.38,2195.83
ORD-0441,2025-07-10,1249,Customer 1249,West,Maharashtra,Mumbai,Home Appliances,Vacuum Cleaner,2,8592.09,0.15,14606.55,2755.25
ORD-0442,2025-05-25,1141,Customer 1141,North,Punjab,Ludhiana,Technology,Laptop,1,59333.39,0.15,50433.38,7792.81
ORD-0443,2025-09-26,1027,Customer 1027,West,Gujarat,Ahmedabad,Home Appliances,Vacuum Cleaner,1,7757.57,0.0,7757.57,278.09
ORD-0444,2025-10-30,1026,Customer 1026,West,Maharashtra,Pune,Furniture,Office Chair,5,9741.63,0.0,48708.15,7451.34
ORD-0445,2025-02-13,1013,Customer 1013,North,Punjab,Ludhiana,Home Appliances,Blender,3,6367.86,0.0,19103.58,3035.0
ORD-0446,2025-02-13,1122,Customer 1122,West,Goa,Panaji,Home Appliances,Air Cooler,5,10943.59,0.15,46510.26,10020.28
ORD-0447,2025-08-27,1142,Customer 1142,South,Tamil Nadu,Coimbatore,Home Appliances,Vacuum Cleaner,4,10563.28,0.0,42253.12,9171.19
ORD-0448,2025-10-14,1194,Customer 1194,East,West Bengal,Kolkata,Furniture,Table Lamp,3,1232.18,0.1,3326.89,510.15
ORD-0449,2025-12-30,1248,Customer 1248,East,Bihar,Patna,Technology,Monitor,3,13935.02,0.05,39714.81,4280.1
ORD-0450,2025-03-01,1221,Customer 1221,South,Kerala,Kochi,Furniture,Desk,2,19367.07,0.0,38734.14,7294.24
ORD-0451,2025-04-03,1004,Customer 1004,South,Telangana,Hyderabad,Furniture,Filing Cabinet,2,12597.91,0.05,23936.03,3355.79
ORD-0452,2025-10-26,1139,Customer 1139,West,Rajasthan,Udaipur,Home Appliances,Electric Kettle,1,2802.4,0.05,2662.28,249.37
ORD-0453,2025-09-04,1112,Customer 1112,South,Kerala,Thiruvananthapuram,Home Appliances,Electric Kettle,3,2245.13,0.1,6061.85,1405.91
ORD-0454,2025-11-25,1233,Customer 1233,South,Kerala,Kozhikode,Furniture,Office Chair,2,13473.04,0.0,26946.08,2517.86
ORD-0455,2025-09-05,1237,Customer 1237,East,Odisha,Bhubaneswar,Furniture,Office Chair,1,15566.53,0.1,14009.88,2390.8
ORD-0456,2025-02-17,1116,Customer 1116,North,Punjab,Amritsar,Office Supplies,Notebook,2,100.74,0.0,201.48,34.55
ORD-0457,2025-09-15,1064,Customer 1064,East,Odisha,Bhubaneswar,Office Supplies,Notebook,4,89.7,0.15,304.98,24.91
ORD-0458,2025-05-24,1090,Customer 1090,West,Maharashtra,Nagpur,Office Supplies,Printer Paper,1,564.95,0.05,536.7,23.46
ORD-0459,2025-11-11,1218,Customer 1218,West,Gujarat,Surat,Technology,Mouse,3,1393.21,0.05,3970.65,825.0
ORD-0460,2025-01-17,1043,Customer 1043,East,West Bengal,Kolkata,Furniture,Table Lamp,5,1430.38,0.05,6794.3,490.34
ORD-0461,2025-04-11,1076,Customer 1076,South,Kerala,Kozhikode,Home Appliances,Air Cooler,2,12965.17,0.15,22040.79,3692.59
ORD-0462,2025-04-16,1019,Customer 1019,West,Gujarat,Surat,Office Supplies,Stapler,5,385.79,0.1,1736.06,141.89
ORD-0463,2025-05-26,1016,Customer 1016,South,Tamil Nadu,Coimbatore,Furniture,Table Lamp,5,2602.92,0.1,11713.14,1038.27
ORD-0464,2025-11-25,1180,Customer 1180,East,Odisha,Bhubaneswar,Office Supplies,File Folder,3,97.58,0.0,292.74,43.32
ORD-0465,2025-12-09,1148,Customer 1148,South,Tamil Nadu,Chennai,Technology,Mouse,3,904.66,0.1,2442.58,257.61
ORD-0466,2025-05-27,1068,Customer 1068,South,Karnataka,Bengaluru,Furniture,Office Chair,2,15525.82,0.1,27946.48,3615.19
ORD-0467,2025-05-18,1187,Customer 1187,East,Odisha,Bhubaneswar,Office Supplies,File Folder,2,126.63,0.1,227.93,28.34
ORD-0468,2025-12-07,1129,Customer 1129,West,Rajasthan,Udaipur,Office Supplies,File Folder,4,124.45,0.1,448.02,38.89
ORD-0469,2025-06-30,1047,Customer 1047,East,West Bengal,Kolkata,Office Supplies,Stapler,2,381.18,0.1,686.12,102.68
ORD-0470,2025-01-12,1195,Customer 1195,West,Rajasthan,Jaipur,Office Supplies,Printer Paper,3,520.59,0.1,1405.59,198.56
ORD-0471,2025-04-06,1025,Customer 1025,South,Telangana,Hyderabad,Home Appliances,Air Cooler,5,11176.6,0.15,47500.55,4362.54
ORD-0472,2025-08-25,1208,Customer 1208,West,Maharashtra,Pune,Furniture,Desk,1,19741.7,0.0,19741.7,3523.78
ORD-0473,2025-03-14,1168,Customer 1168,South,Telangana,Hyderabad,Furniture,Office Chair,4,6334.13,0.1,22802.87,3911.51
ORD-0474,2025-06-13,1124,Customer 1124,South,Kerala,Kozhikode,Office Supplies,Stapler,3,329.03,0.15,839.03,83.38
ORD-0475,2025-10-07,1103,Customer 1103,East,West Bengal,Kolkata,Technology,Mouse,5,497.15,0.0,2485.75,384.11
ORD-0476,2025-02-05,1248,Customer 1248,East,Odisha,Bhubaneswar,Home Appliances,Microwave,5,10933.53,0.1,49200.88,7360.42
ORD-0477,2025-10-21,1018,Customer 1018,North,Uttar Pradesh,Noida,Technology,Laptop,3,55145.42,0.1,148892.63,5617.51
ORD-0478,2025-07-17,1206,Customer 1206,South,Karnataka,Bengaluru,Technology,Keyboard,4,1282.35,0.1,4616.46,676.2
ORD-0479,2025-02-13,1054,Customer 1054,North,Delhi,New Delhi,Home Appliances,Air Cooler,2,9864.36,0.15,16769.41,2759.45
ORD-0480,2025-12-21,1031,Customer 1031,North,Delhi,New Delhi,Furniture,Bookshelf,1,8434.85,0.0,8434.85,370.85
ORD-0481,2025-07-20,1133,Customer 1133,East,Bihar,Patna,Technology,Keyboard,5,853.1,0.1,3838.95,399.68
ORD-0482,2025-07-31,1129,Customer 1129,North,Uttar Pradesh,Lucknow,Home Appliances,Electric Kettle,4,1422.28,0.0,5689.12,1251.36
ORD-0483,2025-02-15,1020,Customer 1020,East,Bihar,Patna,Technology,Monitor,3,19562.16,0.05,55752.16,5515.32
ORD-0484,2025-04-22,1029,Customer 1029,South,Telangana,Hyderabad,Technology,Mouse,3,910.54,0.1,2458.46,430.74
ORD-0485,2025-09-17,1167,Customer 1167,East,West Bengal,Kolkata,Home Appliances,Vacuum Cleaner,3,9999.59,0.1,26998.89,4427.43
ORD-0486,2025-04-21,1052,Customer 1052,South,Telangana,Hyderabad,Home Appliances,Blender,5,6482.54,0.0,32412.7,2549.06
ORD-0487,2025-05-17,1077,Customer 1077,South,Karnataka,Bengaluru,Furniture,Bookshelf,4,9215.21,0.15,31331.71,6787.03
ORD-0488,2025-10-21,1011,Customer 1011,South,Tamil Nadu,Chennai,Office Supplies,Pen Set,2,299.25,0.1,538.65,50.15
ORD-0489,2025-02-21,1072,Customer 1072,North,Haryana,Faridabad,Furniture,Table Lamp,3,2787.79,0.2,6690.7,1038.8
ORD-0490,2025-11-05,1046,Customer 1046,West,Maharashtra,Mumbai,Home Appliances,Electric Kettle,1,3442.91,0.15,2926.47,222.06
ORD-0491,2025-05-02,1007,Customer 1007,East,West Bengal,Kolkata,Home Appliances,Electric Kettle,3,2051.06,0.1,5537.86,1049.33
ORD-0492,2025-12-19,1029,Customer 1029,South,Kerala,Thiruvananthapuram,Office Supplies,Notebook,4,124.83,0.0,499.32,72.71
ORD-0493,2025-04-20,1079,Customer 1079,North,Delhi,New Delhi,Furniture,Table Lamp,1,1654.1,0.05,1571.39,253.09
ORD-0494,2025-08-05,1087,Customer 1087,South,Telangana,Hyderabad,Home Appliances,Microwave,2,15304.92,0.0,30609.84,2704.51
ORD-0495,2025-06-10,1052,Customer 1052,South,Tamil Nadu,Chennai,Technology,Headphones,1,2142.72,0.1,1928.45,81.1
ORD-0496,2025-06-27,1071,Customer 1071,East,West Bengal,Kolkata,Furniture,Desk,1,8478.91,0.0,8478.91,796.58
ORD-0497,2025-05-26,1078,Customer 1078,West,Rajasthan,Udaipur,Home Appliances,Electric Kettle,4,1881.55,0.0,7526.2,526.45
ORD-0498,2025-02-08,1174,Customer 1174,North,Haryana,Faridabad,Home Appliances,Vacuum Cleaner,1,13284.39,0.0,13284.39,1602.46
ORD-0499,2025-09-10,1199,Customer 1199,South,Tamil Nadu,Chennai,Furniture,Table Lamp,1,1443.13,0.2,1154.5,118.75
ORD-0500,2025-01-30,1101,Customer 1101,North,Punjab,Amritsar,Home Appliances,Electric Kettle,1,3258.65,0.0,3258.65,575.96
ORD-0501,2025-06-10,1029,Customer 1029,South,Kerala,Kozhikode,Office Supplies,Notebook,3,115.69,0.05,329.72,52.98
ORD-0502,2025-08-24,1210,Customer 1210,West,Rajasthan,Jaipur,Furniture,Desk,5,20583.08,0.15,87478.09,6805.25
ORD-0503,2025-04-03,1098,Customer 1098,East,West Bengal,Kolkata,Office Supplies,Printer Paper,2,580.37,0.1,1044.67,185.17
ORD-0504,2025-06-16,1142,Customer 1142,East,Bihar,Patna,Office Supplies,Pen Set,4,266.05,0.0,1064.2,154.59
ORD-0505,2025-11-26,1053,Customer 1053,West,Maharashtra,Pune,Furniture,Filing Cabinet,3,10998.7,0.0,32996.1,4388.33
ORD-0506,2025-02-04,1207,Customer 1207,East,West Bengal,Kolkata,Office Supplies,Printer Paper,4,409.12,0.1,1472.83,193.94
ORD-0507,2025-06-28,1132,Customer 1132,East,Bihar,Patna,Office Supplies,Printer Paper,5,260.32,0.1,1171.44,133.42
ORD-0508,2025-11-23,1249,Customer 1249,South,Kerala,Kochi,Technology,Mouse,2,659.39,0.1,1186.9,206.97
ORD-0509,2025-07-07,1089,Customer 1089,North,Punjab,Ludhiana,Office Supplies,Notebook,2,284.32,0.1,511.78,44.8
ORD-0510,2025-05-21,1190,Customer 1190,West,Maharashtra,Pune,Furniture,Filing Cabinet,3,9992.59,0.0,29977.77,1017.34
ORD-0511,2025-08-20,1137,Customer 1137,East,Bihar,Patna,Office Supplies,Pen Set,4,331.85,0.0,1327.4,313.64
ORD-0512,2025-05-28,1025,Customer 1025,North,Delhi,New Delhi,Furniture,Filing Cabinet,2,12177.63,0.1,21919.73,3056.57
ORD-0513,2025-09-06,1111,Customer 1111,West,Maharashtra,Pune,Office Supplies,Stapler,3,398.44,0.05,1135.55,164.94
ORD-0514,2025-02-20,1193,Customer 1193,East,West Bengal,Kolkata,Technology,Mouse,3,1769.51,0.0,5308.53,1011.17
ORD-0515,2025-10-16,1187,Customer 1187,East,Jharkhand,Ranchi,Office Supplies,Stapler,3,292.22,0.0,876.66,47.63
ORD-0516,2025-10-21,1080,Customer 1080,West,Rajasthan,Udaipur,Office Supplies,Printer Paper,5,497.44,0.1,2238.48,101.49
ORD-0517,2025-08-02,1236,Customer 1236,North,Punjab,Ludhiana,Office Supplies,Stapler,5,263.24,0.0,1316.2,157.23
ORD-0518,2025-03-18,1158,Customer 1158,West,Rajasthan,Udaipur,Office Supplies,Pen Set,3,239.94,0.0,719.82,122.45
ORD-0519,2025-10-30,1088,Customer 1088,East,Odisha,Bhubaneswar,Office Supplies,File Folder,3,89.68,0.1,242.14,36.58
ORD-0520,2025-01-21,1031,Customer 1031,North,Delhi,New Delhi,Technology,Headphones,2,4176.42,0.0,8352.84,1057.51
ORD-0521,2025-01-25,1028,Customer 1028,East,West Bengal,Kolkata,Furniture,Filing Cabinet,2,5058.18,0.05,9610.54,788.34
ORD-0522,2025-12-21,1003,Customer 1003,South,Tamil Nadu,Coimbatore,Technology,Keyboard,1,864.56,0.1,778.1,111.11
ORD-0523,2025-05-06,1173,Customer 1173,South,Kerala,Kochi,Technology,Keyboard,3,1758.57,0.05,5011.92,704.27
ORD-0524,2025-12-02,1042,Customer 1042,North,Delhi,New Delhi,Technology,Keyboard,4,2123.24,0.05,8068.31,925.57
ORD-0525,2025-02-17,1105,Customer 1105,South,Telangana,Hyderabad,Technology,Monitor,3,10141.25,0.0,30423.75,4402.14
ORD-0526,2025-01-15,1223,Customer 1223,North,Delhi,New Delhi,Home Appliances,Air Cooler,4,12844.41,0.1,46239.88,7696.53
ORD-0527,2025-09-18,1247,Customer 1247,North,Uttar Pradesh,Lucknow,Home Appliances,Electric Kettle,4,3057.75,0.15,10396.35,2143.07
ORD-0528,2025-03-08,1008,Customer 1008,North,Haryana,Gurugram,Technology,Monitor,1,10789.19,0.0,10789.19,2390.84
ORD-0529,2025-03-14,1074,Customer 1074,East,West Bengal,Kolkata,Home Appliances,Vacuum Cleaner,4,10122.15,0.1,36439.74,7393.29
ORD-0530,2025-06-28,1218,Customer 1218,West,Maharashtra,Pune,Home Appliances,Vacuum Cleaner,5,12658.59,0.1,56963.66,12422.22
ORD-0531,2025-12-25,1122,Customer 1122,South,Kerala,Kochi,Technology,Headphones,4,2399.54,0.1,8638.34,856.02
ORD-0532,2025-08-02,1211,Customer 1211,East,West Bengal,Kolkata,Furniture,Table Lamp,3,715.67,0.1,1932.31,373.69
ORD-0533,2025-07-02,1035,Customer 1035,West,Maharashtra,Nagpur,Technology,Mouse,1,1320.8,0.1,1188.72,39.33
ORD-0534,2025-03-21,1220,Customer 1220,East,Odisha,Bhubaneswar,Home Appliances,Electric Kettle,4,2316.99,0.1,8341.16,1600.37
ORD-0535,2025-08-03,1006,Customer 1006,East,West Bengal,Kolkata,Furniture,Desk,5,11922.4,0.0,59612.0,10207.55
ORD-0536,2025-03-16,1131,Customer 1131,South,Tamil Nadu,Coimbatore,Office Supplies,Pen Set,5,154.92,0.2,619.68,57.44
ORD-0537,2025-04-22,1020,Customer 1020,East,Bihar,Patna,Furniture,Bookshelf,3,10425.96,0.2,25022.3,4111.98
ORD-0538,2025-08-25,1246,Customer 1246,West,Rajasthan,Jaipur,Furniture,Table Lamp,3,2906.79,0.0,8720.37,593.73
ORD-0539,2025-03-04,1178,Customer 1178,South,Kerala,Kochi,Office Supplies,Pen Set,4,331.13,0.05,1258.29,143.66
ORD-0540,2025-04-09,1190,Customer 1190,East,Bihar,Patna,Home Appliances,Electric Kettle,4,2278.22,0.1,8201.59,1806.93
ORD-0541,2025-07-25,1246,Customer 1246,West,Gujarat,Surat,Home Appliances,Air Cooler,2,7424.77,0.2,11879.63,1865.03
ORD-0542,2025-12-20,1105,Customer 1105,South,Karnataka,Bengaluru,Home Appliances,Electric Kettle,5,1520.28,0.0,7601.4,904.07
ORD-0543,2025-03-23,1098,Customer 1098,South,Kerala,Kochi,Furniture,Table Lamp,5,776.52,0.0,3882.6,513.78
ORD-0544,2025-03-30,1206,Customer 1206,North,Delhi,New Delhi,Office Supplies,Printer Paper,5,437.19,0.05,2076.65,355.88
ORD-0545,2025-09-30,1171,Customer 1171,East,West Bengal,Kolkata,Furniture,Desk,2,7690.95,0.15,13074.62,1949.28
ORD-0546,2025-01-16,1148,Customer 1148,North,Delhi,New Delhi,Technology,Laptop,3,47189.31,0.0,141567.93,17919.63
ORD-0547,2025-08-02,1064,Customer 1064,East,Odisha,Bhubaneswar,Technology,Keyboard,2,1002.07,0.0,2004.14,86.59
ORD-0548,2025-05-05,1004,Customer 1004,North,Uttar Pradesh,Noida,Technology,Laptop,2,47920.14,0.1,86256.25,15405.38
ORD-0549,2025-10-17,1062,Customer 1062,East,Odisha,Bhubaneswar,Office Supplies,Stapler,2,182.66,0.0,365.32,35.96
ORD-0550,2025-03-20,1189,Customer 1189,North,Haryana,Gurugram,Technology,Laptop,2,79641.43,0.0,159282.86,28928.79
ORD-0551,2025-07-12,1070,Customer 1070,South,Karnataka,Mysuru,Office Supplies,Printer Paper,4,646.85,0.15,2199.29,108.36
ORD-0552,2025-07-03,1042,Customer 1042,West,Rajasthan,Udaipur,Furniture,Office Chair,3,6219.3,0.15,15859.22,518.3
ORD-0553,2025-03-24,1175,Customer 1175,North,Uttar Pradesh,Noida,Furniture,Office Chair,1,9496.33,0.05,9021.51,837.19
ORD-0554,2025-01-31,1098,Customer 1098,West,Maharashtra,Pune,Home Appliances,Vacuum Cleaner,2,7976.5,0.05,15155.35,1683.77
ORD-0555,2025-02-26,1147,Customer 1147,East,Bihar,Patna,Furniture,Bookshelf,4,4166.06,0.1,14997.82,496.53
ORD-0556,2025-10-04,1219,Customer 1219,North,Haryana,Gurugram,Furniture,Filing Cabinet,5,6251.02,0.05,29692.34,4110.07
ORD-0557,2025-06-20,1192,Customer 1192,East,Odisha,Bhubaneswar,Home Appliances,Blender,1,6598.12,0.15,5608.4,473.87
ORD-0558,2025-01-16,1078,Customer 1078,South,Kerala,Thiruvananthapuram,Office Supplies,Printer Paper,3,530.37,0.0,1591.11,170.73
ORD-0559,2025-08-27,1182,Customer 1182,East,West Bengal,Kolkata,Furniture,Office Chair,5,10817.97,0.1,48680.86,4490.96
ORD-0560,2025-01-27,1044,Customer 1044,North,Haryana,Gurugram,Office Supplies,Printer Paper,2,543.88,0.1,978.98,204.5
ORD-0561,2025-12-02,1097,Customer 1097,South,Karnataka,Mysuru,Technology,Headphones,5,3187.03,0.1,14341.64,1272.42
ORD-0562,2025-02-01,1058,Customer 1058,West,Rajasthan,Jaipur,Technology,Laptop,2,81962.92,0.15,139336.96,18710.06
ORD-0563,2025-08-16,1158,Customer 1158,West,Gujarat,Surat,Furniture,Desk,5,12731.85,0.0,63659.25,5468.62
ORD-0564,2025-07-27,1056,Customer 1056,East,Jharkhand,Ranchi,Furniture,Bookshelf,1,8208.66,0.1,7387.79,1333.89
ORD-0565,2025-04-24,1036,Customer 1036,South,Tamil Nadu,Chennai,Office Supplies,Printer Paper,5,387.17,0.1,1742.26,64.4
ORD-0566,2025-04-27,1176,Customer 1176,South,Kerala,Kochi,Technology,Keyboard,1,845.05,0.0,845.05,92.99
ORD-0567,2025-11-14,1121,Customer 1121,South,Telangana,Hyderabad,Technology,Laptop,1,58713.56,0.0,58713.56,8185.32
ORD-0568,2025-07-02,1146,Customer 1146,North,Delhi,New Delhi,Furniture,Bookshelf,5,8431.95,0.1,37943.78,3359.29
ORD-0569,2025-06-06,1014,Customer 1014,South,Kerala,Kochi,Technology,Headphones,4,6721.96,0.1,24199.06,3201.57
ORD-0570,2025-09-04,1220,Customer 1220,West,Rajasthan,Jaipur,Technology,Headphones,3,1705.23,0.05,4859.91,845.55
ORD-0571,2025-10-25,1131,Customer 1131,East,West Bengal,Kolkata,Technology,Monitor,3,16396.42,0.1,44270.33,8519.88
ORD-0572,2025-11-04,1200,Customer 1200,West,Gujarat,Ahmedabad,Office Supplies,Notebook,4,334.07,0.1,1202.65,193.97
ORD-0573,2025-04-28,1010,Customer 1010,North,Delhi,New Delhi,Technology,Laptop,2,68336.86,0.05,129840.03,19767.5
ORD-0574,2025-11-30,1090,Customer 1090,South,Karnataka,Mysuru,Office Supplies,Notebook,1,282.12,0.05,268.01,16.13
ORD-0575,2025-10-13,1108,Customer 1108,West,Gujarat,Surat,Technology,Monitor,1,20673.42,0.1,18606.08,3297.43
ORD-0576,2025-03-28,1234,Customer 1234,South,Kerala,Thiruvananthapuram,Furniture,Table Lamp,5,2225.61,0.15,9458.84,1447.14
ORD-0577,2025-11-18,1040,Customer 1040,West,Goa,Panaji,Office Supplies,Pen Set,4,267.32,0.05,1015.82,211.27
ORD-0578,2025-05-03,1180,Customer 1180,South,Tamil Nadu,Coimbatore,Technology,Mouse,5,951.09,0.05,4517.68,904.52
ORD-0579,2025-03-10,1187,Customer 1187,West,Maharashtra,Nagpur,Office Supplies,File Folder,3,78.38,0.15,199.87,32.3
ORD-0580,2025-11-24,1154,Customer 1154,North,Punjab,Amritsar,Technology,Keyboard,5,2205.76,0.1,9925.92,1961.34
ORD-0581,2025-04-29,1108,Customer 1108,East,Odisha,Bhubaneswar,Office Supplies,Printer Paper,2,271.13,0.1,488.03,34.03
ORD-0582,2025-12-20,1004,Customer 1004,East,Bihar,Patna,Office Supplies,Notebook,2,272.18,0.15,462.71,74.0
ORD-0583,2025-05-05,1136,Customer 1136,South,Tamil Nadu,Coimbatore,Home Appliances,Blender,3,4936.06,0.0,14808.18,1310.11
ORD-0584,2025-01-10,1228,Customer 1228,East,West Bengal,Kolkata,Furniture,Bookshelf,5,10441.4,0.0,52207.0,3019.87
ORD-0585,2025-11-02,1236,Customer 1236,North,Punjab,Amritsar,Furniture,Desk,4,20839.68,0.1,75022.85,6717.08
ORD-0586,2025-11-26,1044,Customer 1044,East,Odisha,Bhubaneswar,Furniture,Filing Cabinet,2,5446.95,0.1,9804.51,572.34
ORD-0587,2025-02-26,1085,Customer 1085,East,Odisha,Bhubaneswar,Home Appliances,Vacuum Cleaner,1,9291.49,0.0,9291.49,423.78
ORD-0588,2025-06-29,1249,Customer 1249,West,Gujarat,Surat,Home Appliances,Microwave,2,8619.47,0.1,15515.05,1241.2
ORD-0589,2025-08-20,1199,Customer 1199,West,Goa,Panaji,Home Appliances,Vacuum Cleaner,1,13439.93,0.05,12767.93,1714.88
ORD-0590,2025-04-20,1146,Customer 1146,South,Kerala,Thiruvananthapuram,Office Supplies,Pen Set,5,453.92,0.0,2269.6,211.15
ORD-0591,2025-01-13,1161,Customer 1161,South,Telangana,Hyderabad,Furniture,Desk,1,11278.09,0.1,10150.28,1245.81
ORD-0592,2025-05-20,1065,Customer 1065,South,Telangana,Hyderabad,Office Supplies,Pen Set,2,122.49,0.05,232.73,46.52
ORD-0593,2025-04-14,1090,Customer 1090,West,Maharashtra,Nagpur,Furniture,Filing Cabinet,3,5921.3,0.1,15987.51,3091.74
ORD-0594,2025-05-07,1002,Customer 1002,North,Punjab,Ludhiana,Furniture,Filing Cabinet,5,8546.81,0.15,36323.94,4389.6
ORD-0595,2025-01-05,1229,Customer 1229,North,Uttar Pradesh,Lucknow,Furniture,Table Lamp,3,2768.27,0.1,7474.33,532.5
